Date,Open,High,Low,Close,Volume
2014-01-09,462330,477321,462330,472832,73.216
2014-01-10,469334,479532,466137,467403,57.3413
2014-01-13,470319,493906,464877,488158,74.8516
2014-01-14,483390,483390,459457,461026,115.933
2014-01-15,454953,455904,446355,449229,89.6199
2014-01-16,450533,452087,446981,448254,57.7261
2014-01-17,452413,459745,448907,456890,62.4885
2014-01-21,447928,457525,445401,446060,67.732
2014-01-22,443165,446667,439622,442204,60.9973
2014-01-23,446355,456239,446355,447605,95.3444
2014-01-24,452974,474106,451760,474106,316.147
2014-01-27,473144,497674,470855,486950,361.558
2014-01-28,494213,497017,486533,487598,184.146
2014-01-29,500217,506575,490013,503963,271.697
2014-01-30,484920,486730,470701,477078,203.099
2014-01-31,491292,492920,472748,479704,229.076
2014-02-03,482252,516349,475734,512767,459.067
2014-02-04,504617,509407,495267,499993,211.71
2014-02-05,506165,521909,499773,505349,274.92
2014-02-06,500604,500935,484104,485629,176.738
2014-02-07,477483,481678,458811,459682,445.309
2014-02-10,460457,460946,451314,451675,219.07
2014-02-11,449388,450375,433756,436403,348.954
2014-02-12,433669,437723,430840,433893,457.431
2014-02-13,443249,443325,423224,423994,570.719
2014-02-14,424631,428235,418656,421608,349.916
2014-02-18,419450,422493,413058,415619,377.962
2014-02-19,417845,426384,414808,423691,669.046
2014-02-20,422888,428480,415455,417759,574.327
2014-02-21,414095,421041,412257,420184,364.588
2014-02-24,417291,418008,407089,412034,588.229
2014-02-25,410919,418088,408511,414095,740.867
2014-02-26,410341,420184,406921,415213,825.628
2014-02-27,415130,416804,406028,407172,521.363
2014-02-28,407414,419309,400117,408348,1014.44
2014-03-03,420349,428312,414253,417211,914.527
2014-03-04,403882,404927,399105,401561,663.803
2014-03-05,399388,401975,396049,397885,509.096
2014-03-06,395576,403420,394565,399183,640.183
2014-03-07,394885,410980,394173,405008,760.542
2014-03-10,405564,411789,403257,403971,461.424
2014-03-11,401018,412584,397885,409083,744.812
2014-03-12,414563,419230,403882,404363,541.038
2014-03-13,399879,427028,399550,421775,871.905
2014-03-14,425990,430698,420184,430385,589.672
2014-03-17,422073,422328,412118,418740,371.756
2014-03-18,417374,417603,402380,403420,578.32
2014-03-19,403099,418088,399879,410098,591.404
2014-03-20,413936,416438,403099,406672,410.866
2014-03-21,400199,423600,399183,421536,649.371
2014-03-24,416646,443739,416030,432066,419.765
2014-03-25,425498,438821,417374,428150,774.925
2014-03-26,421608,444832,418982,444755,811.293
2014-03-27,446582,459534,440512,452328,839.675
2014-03-28,448012,453207,434604,449229,827.168
2014-03-31,439062,440512,430840,439856,683.622
2014-04-01,433343,433756,416030,416562,805.184
2014-04-02,411549,419140,410182,413297,575.77
2014-04-03,412341,430224,410261,423136,398.358
2014-04-04,415291,460315,413623,457683,956.234
2014-04-07,465447,479480,453039,469581,831.641
2014-04-08,468517,473471,455285,457057,624.693
2014-04-09,451843,455587,432800,433508,705.798
2014-04-10,432946,477321,432715,473397,1064.03
2014-04-11,486451,493574,468139,490481,1352.38
2014-04-14,477241,492594,470943,478622,1161.97
2014-04-15,473635,504130,465896,474181,1431.41
2014-04-16,462902,473313,455199,455513,580.917
2014-04-17,459534,463697,448095,454651,644.079
2014-04-21,451397,457844,444669,444832,500.726
2014-04-22,439777,442286,430918,433807,493.222
2014-04-23,433756,446060,433756,445401,684.921
2014-04-24,423388,447208,423307,432629,857.762
2014-04-25,440275,456410,438821,453207,906.012
2014-04-28,447208,470379,438979,448496,1537.15
2014-04-29,444527,451397,435909,438192,809.08
2014-04-30,443739,447515,433590,434362,833.999
2014-05-01,432466,435909,423600,430530,744.619
2014-05-02,426384,436152,423994,432946,686.268
2014-05-05,440736,443896,426219,426455,531.08
2014-05-06,428312,443325,427578,442584,635.902
2014-05-07,439480,462255,438585,446731,960.611
2014-05-08,451003,454406,431901,448173,846.313
2014-05-09,449034,457769,442043,442815,703.201
2014-05-12,434936,436152,420754,421209,605.74
2014-05-13,419704,422733,415455,420266,440.402
2014-05-14,423765,429593,419230,426707,403.506
2014-05-15,427028,444755,424786,436478,723.549
2014-05-16,435496,444200,427351,428235,408.027
2014-05-19,431654,434201,417291,419069,356.314
2014-05-20,419853,428799,415213,423691,488.748
2014-05-21,421368,421999,411059,411789,475.759
2014-05-22,410427,412034,402691,406275,330.097
2014-05-23,405008,407574,397034,397104,295.125
2014-05-27,391907,392784,381767,381767,371.708
2014-05-28,382712,386722,381153,385700,357.036
2014-05-29,381606,383925,378262,378511,306.91
2014-05-30,378096,384172,376510,378262,367.042
2014-06-02,376833,386472,376675,379221,232.636
2014-06-03,383109,384416,377940,379710,218.782
2014-06-04,382790,384339,373778,375457,349.243
2014-06-05,374438,378341,364083,366039,497.262
2014-06-06,361884,364166,359744,359744,316.243
2014-06-09,359343,363517,357831,360692,255.294
2014-06-10,361565,362699,358137,358953,198.578
2014-06-11,362297,363268,357432,359036,354.246
2014-06-12,361089,372465,359996,368346,496.204
2014-06-13,363765,370113,362619,365414,405.093
2014-06-16,367102,369460,361173,364410,409.374
2014-06-17,364838,367023,360848,363682,404.083
2014-06-18,362619,368831,356139,357271,488.652
2014-06-19,356226,363109,355357,358137,305.467
2014-06-20,357912,359890,355997,357188,233.983
2014-06-23,357507,359825,356528,356609,239.852
2014-06-24,356853,360848,347934,358307,648.794
2014-06-25,360397,360397,349109,350824,546.474
2014-06-26,350420,358467,350171,350420,438.67
2014-06-27,352094,352094,345621,345621,264.626
2014-06-30,346100,346653,341296,344105,235.089
2014-07-01,340719,340719,329910,332347,364.973
2014-07-02,331886,332903,329499,331018,232.828
2014-07-03,328050,330374,324898,324898,174.573
2014-07-07,325956,329336,324571,327728,298.781
2014-07-08,329170,343373,328772,339152,586.786
2014-07-09,336767,339619,330784,331828,475.567
2014-07-10,344341,345697,330945,334916,471.671
2014-07-11,332655,335383,328527,328690,325.912
2014-07-14,324246,325729,320390,322309,363.482
2014-07-15,320962,332741,319661,325810,405.045
2014-07-16,318925,323041,317845,321902,310.133
2014-07-17,324646,337828,321130,334836,453.006
2014-07-18,329089,330784,318340,318925,616.227
2014-07-21,320881,324328,318499,320068,493.27
2014-07-22,315280,316399,312408,313513,467.678
2014-07-23,310680,312244,306747,307784,478.838
2014-07-24,306177,310193,305156,308637,301.571
2014-07-25,313267,317127,311168,312493,328.317
2014-07-28,311560,319251,309699,312022,296.568
2014-07-29,310351,314490,307948,313588,368.293
2014-07-30,308595,313672,306665,309860,398.406
2014-07-31,317438,330068,316157,328690,586.161
2014-08-01,331018,338853,325365,332347,648.842
2014-08-04,329828,333872,321594,325508,700.651
2014-08-05,329170,337505,326583,332821,657.068
2014-08-06,339321,340095,327566,333473,599.39
2014-08-07,329418,340428,327237,336933,425.057
2014-08-08,335143,339539,328378,329580,457.047
2014-08-11,325810,326285,320635,323459,406.248
2014-08-12,324571,328925,321594,324084,377.721
2014-08-13,319988,320635,313342,313672,587.363
2014-08-14,312715,313755,308719,308802,415.532
2014-08-15,303893,313102,302266,304447,751.883
2014-08-18,299620,300816,296544,297352,286.802
2014-08-19,295031,295648,291814,291961,341.787
2014-08-20,293083,293648,290492,292037,319.706
2014-08-21,291572,293083,290253,290711,223.688
2014-08-22,290408,292037,287412,289270,451.899
2014-08-25,285031,288071,283583,286135,252.022
2014-08-26,284731,287007,284154,284944,189.245
